;Book;Source;Target;Value;Normalized;Weight
97;The Tower of the Swallow;Cirilla;Joanna;1;0.0;0.0008635578583765112
98;The Tower of the Swallow;Cirilla;Mistle;1;0.0;0.0008635578583765112
99;The Tower of the Swallow;Cirilla;Reef;1;0.0;0.0008635578583765112
100;The Tower of the Swallow;Cirilla;Vattier;7;0.07894736842105263;0.006044905008635579
101;The Tower of the Swallow;Cirilla;Vilgefortz;5;0.05263157894736842;0.004317789291882556
102;The Tower of the Swallow;Cirilla;Yennefer;1;0.0;0.0008635578583765112
103;The Tower of the Swallow;Ciri;Cirilla;2;0.013157894736842105;0.0017271157167530224
104;The Tower of the Swallow;Ciri;Crach;5;0.05263157894736842;0.004317789291882556
105;The Tower of the Swallow;Ciri;Dandelion;2;0.013157894736842105;0.0017271157167530224
106;The Tower of the Swallow;Ciri;Dede;2;0.013157894736842105;0.0017271157167530224
107;The Tower of the Swallow;Ciri;Emhyr;6;0.06578947368421052;0.0051813471502590676
108;The Tower of the Swallow;Ciri;Falka;16;0.19736842105263158;0.013816925734024179
109;The Tower of the Swallow;Ciri;Fringilla;1;0.0;0.0008635578583765112
110;The Tower of the Swallow;Ciri;Geoffrey;1;0.0;0.0008635578583765112
111;The Tower of the Swallow;Ciri;Geralt;21;0.2631578947368421;0.018134715025906734
112;The Tower of the Swallow;Ciri;Giselher;7;0.07894736842105263;0.006044905008635579
113;The Tower of the Swallow;Ciri;Hjalmar;4;0.039473684210526314;0.0034542314335060447
114;The Tower of the Swallow;Ciri;Iola;1;0.0;0.0008635578583765112
115;The Tower of the Swallow;Ciri;Ithlinne;1;0.0;0.0008635578583765112
116;The Tower of the Swallow;Ciri;Jarre;2;0.013157894736842105;0.0017271157167530224
117;The Tower of the Swallow;Ciri;Kelpie;20;0.25;0.017271157167530225
118;The Tower of the Swallow;Ciri;Lara;2;0.013157894736842105;0.0017271157167530224
119;The Tower of the Swallow;Ciri;Leo;7;0.07894736842105263;0.006044905008635579
120;The Tower of the Swallow;Ciri;Lydia;2;0.013157894736842105;0.0017271157167530224
121;The Tower of the Swallow;Ciri;Marie;1;0.0;0.0008635578583765112
122;The Tower of the Swallow;Ciri;Marquis;1;0.0;0.0008635578583765112
123;The Tower of the Swallow;Ciri;Milva;3;0.02631578947368421;0.0025906735751295338
124;The Tower of the Swallow;Ciri;Mistle;14;0.17105263157894737;0.012089810017271158
125;The Tower of the Swallow;Ciri;Nenneke;3;0.02631578947368421;0.0025906735751295338
126;The Tower of the Swallow;Ciri;Neratin;2;0.013157894736842105;0.0017271157167530224
127;The Tower of the Swallow;Ciri;Ola;2;0.013157894736842105;0.0017271157167530224
128;The Tower of the Swallow;Ciri;Pavetta;4;0.039473684210526314;0.0034542314335060447
129;The Tower of the Swallow;Ciri;Pennycuick;2;0.013157894736842105;0.0017271157167530224
130;The Tower of the Swallow;Ciri;Philippa;2;0.013157894736842105;0.0017271157167530224
131;The Tower of the Swallow;Ciri;Reef;3;0.02631578947368421;0.0025906735751295338
132;The Tower of the Swallow;Ciri;Rience;3;0.02631578947368421;0.0025906735751295338
133;The Tower of the Swallow;Ciri;Roach;1;0.0;0.0008635578583765112
134;The Tower of the Swallow;Ciri;Roderick;1;0.0;0.0008635578583765112
135;The Tower of the Swallow;Ciri;Sigrdrifa;4;0.039473684210526314;0.0034542314335060447
136;The Tower of the Swallow;Ciri;Stavro;6;0.06578947368421052;0.0051813471502590676
137;The Tower of the Swallow;Ciri;Stefan;2;0.013157894736842105;0.0017271157167530224
138;The Tower of the Swallow;Ciri;Triss;3;0.02631578947368421;0.0025906735751295338
139;The Tower of the Swallow;Ciri;Vattier;2;0.013157894736842105;0.0017271157167530224
140;The Tower of the Swallow;Ciri;Vilgefortz;12;0.14473684210526316;0.010362694300518135
141;The Tower of the Swallow;Ciri;Vissegerd;2;0.013157894736842105;0.0017271157167530224
142;The Tower of the Swallow;Ciri;Vysogota;44;0.5657894736842105;0.037996545768566495
143;The Tower of the Swallow;Ciri;Windsor;8;0.09210526315789473;0.0069084628670120895
144;The Tower of the Swallow;Ciri;Yennefer;32;0.40789473684210525;0.027633851468048358
145;The Tower of the Swallow;Ciri;Zuleyka;1;0.0;0.0008635578583765112
146;The Tower of the Swallow;Codringher;Geralt;1;0.0;0.0008635578583765112
147;The Tower of the Swallow;Codringher;Vilgefortz;1;0.0;0.0008635578583765112
148;The Tower of the Swallow;Crach;Geralt;1;0.0;0.0008635578583765112
149;The Tower of the Swallow;Crach;Hjalmar;1;0.0;0.0008635578583765112
150;The Tower of the Swallow;Crach;Pavetta;2;0.013157894736842105;0.0017271157167530224
151;The Tower of the Swallow;Crach;Riannon;1;0.0;0.0008635578583765112
152;The Tower of the Swallow;Crach;Yennefer;9;0.10526315789473684;0.007772020725388601
153;The Tower of the Swallow;Cregennan;Geralt;2;0.013157894736842105;0.0017271157167530224
154;The Tower of the Swallow;Cregennan;Lara;7;0.07894736842105263;0.006044905008635579
155;The Tower of the Swallow;Dacre;Dede;1;0.0;0.0008635578583765112
156;The Tower of the Swallow;Dacre;Dufficey;1;0.0;0.0008635578583765112
157;The Tower of the Swallow;Dacre;Falka;1;0.0;0.0008635578583765112
158;The Tower of the Swallow;Dacre;Joanna;3;0.02631578947368421;0.0025906735751295338
159;The Tower of the Swallow;Dacre;Neratin;5;0.05263157894736842;0.004317789291882556
160;The Tower of the Swallow;Dacre;Ola;8;0.09210526315789473;0.0069084628670120895
161;The Tower of the Swallow;Dacre;Rience;1;0.0;0.0008635578583765112
162;The Tower of the Swallow;Dacre;Rispat;1;0.0;0.0008635578583765112
163;The Tower of the Swallow;Dacre;Stefan;5;0.05263157894736842;0.004317789291882556
164;The Tower of the Swallow;Dacre;Til;6;0.06578947368421052;0.0051813471502590676
165;The Tower of the Swallow;Dacre;Vilgefortz;1;0.0;0.0008635578583765112
166;The Tower of the Swallow;Dandelion;Geralt;6;0.06578947368421052;0.0051813471502590676
167;The Tower of the Swallow;Dandelion;Maria;1;0.0;0.0008635578583765112
168;The Tower of the Swallow;Dandelion;Milva;4;0.039473684210526314;0.0034542314335060447
169;The Tower of the Swallow;Dandelion;Roach;1;0.0;0.0008635578583765112
170;The Tower of the Swallow;Daniel;Freya;1;0.0;0.0008635578583765112
171;The Tower of the Swallow;Daniel;Zyvik;1;0.0;0.0008635578583765112
172;The Tower of the Swallow;Declan;Pennycuick;1;0.0;0.0008635578583765112
173;The Tower of the Swallow;Declan;Vysogota;1;0.0;0.0008635578583765112
174;The Tower of the Swallow;Dede;Falka;2;0.013157894736842105;0.0017271157167530224
175;The Tower of the Swallow;Dede;Stefan;2;0.013157894736842105;0.0017271157167530224
176;The Tower of the Swallow;Dede;Til;1;0.0;0.0008635578583765112
177;The Tower of the Swallow;Dede;Vysogota;1;0.0;0.0008635578583765112
178;The Tower of the Swallow;Dede;Yuz;2;0.013157894736842105;0.0017271157167530224
179;The Tower of the Swallow;Draakul;Geralt;1;0.0;0.0008635578583765112
180;The Tower of the Swallow;Dufficey;Neratin;1;0.0;0.0008635578583765112
181;The Tower of the Swallow;Duke;Esterad;1;0.0;0.0008635578583765112
182;The Tower of the Swallow;Duke;Guiscard;3;0.02631578947368421;0.0025906735751295338
183;The Tower of the Swallow;Duke;Lorenzo;1;0.0;0.0008635578583765112
184;The Tower of the Swallow;Effenberg;Jan;1;0.0;0.0008635578583765112
185;The Tower of the Swallow;Effenberg;Talbot;2;0.013157894736842105;0.0017271157167530224
186;The Tower of the Swallow;Emhyr;Esterad;6;0.06578947368421052;0.0051813471502590676
187;The Tower of the Swallow;Emhyr;Esteril;2;0.013157894736842105;0.0017271157167530224
188;The Tower of the Swallow;Emhyr;Foltest;2;0.013157894736842105;0.0017271157167530224
189;The Tower of the Swallow;Emhyr;Geralt;1;0.0;0.0008635578583765112
190;The Tower of the Swallow;Emhyr;Giselher;2;0.013157894736842105;0.0017271157167530224
191;The Tower of the Swallow;Emhyr;Henselt;3;0.02631578947368421;0.0025906735751295338
192;The Tower of the Swallow;Emhyr;Lara;1;0.0;0.0008635578583765112
193;The Tower of the Swallow;Emhyr;Lebioda;1;0.0;0.0008635578583765112
194;The Tower of the Swallow;Emhyr;Leo;1;0.0;0.0008635578583765112
195;The Tower of the Swallow;Emhyr;Marie;1;0.0;0.0008635578583765112
196;The Tower of the Swallow;Emhyr;Meve;1;0.0;0.0008635578583765112
197;The Tower of the Swallow;Emhyr;Mistle;1;0.0;0.0008635578583765112
198;The Tower of the Swallow;Emhyr;Philippa;1;0.0;0.0008635578583765112
199;The Tower of the Swallow;Emhyr;Reef;2;0.013157894736842105;0.0017271157167530224
200;The Tower of the Swallow;Emhyr;Rience;1;0.0;0.0008635578583765112
201;The Tower of the Swallow;Emhyr;Stefan;2;0.013157894736842105;0.0017271157167530224
202;The Tower of the Swallow;Emhyr;Tankred;1;0.0;0.0008635578583765112
203;The Tower of the Swallow;Emhyr;Vattier;6;0.06578947368421052;0.0051813471502590676
204;The Tower of the Swallow;Emhyr;Vilgefortz;2;0.013157894736842105;0.0017271157167530224
205;The Tower of the Swallow;Emhyr;Yennefer;1;0.0;0.0008635578583765112
206;The Tower of the Swallow;Esterad;Foltest;1;0.0;0.0008635578583765112
207;The Tower of the Swallow;Esterad;Gaudemunda;2;0.013157894736842105;0.0017271157167530224
208;The Tower of the Swallow;Esterad;Gedovius;2;0.013157894736842105;0.0017271157167530224
209;The Tower of the Swallow;Esterad;Guiscard;3;0.02631578947368421;0.0025906735751295338
210;The Tower of the Swallow;Esterad;Ithlinne;1;0.0;0.0008635578583765112
211;The Tower of the Swallow;Esterad;Jacob;1;0.0;0.0008635578583765112
212;The Tower of the Swallow;Esterad;Lebioda;2;0.013157894736842105;0.0017271157167530224
213;The Tower of the Swallow;Esterad;Nicodemus;1;0.0;0.0008635578583765112
214;The Tower of the Swallow;Esterad;Philippa;2;0.013157894736842105;0.0017271157167530224
215;The Tower of the Swallow;Esterad;Tankred;1;0.0;0.0008635578583765112
216;The Tower of the Swallow;Esterad;Vilgefortz;1;0.0;0.0008635578583765112
217;The Tower of the Swallow;Esterad;Yennefer;1;0.0;0.0008635578583765112
218;The Tower of the Swallow;Esterad;Zuleyka;19;0.23684210526315788;0.016407599309153715
219;The Tower of the Swallow;Esterhazy;Neratin;2;0.013157894736842105;0.0017271157167530224
220;The Tower of the Swallow;Esteril;Gerard;1;0.0;0.0008635578583765112
221;The Tower of the Swallow;Eurneid;Iola;1;0.0;0.0008635578583765112
222;The Tower of the Swallow;Eurneid;Kelpie;1;0.0;0.0008635578583765112
223;The Tower of the Swallow;Eurneid;Nenneke;2;0.013157894736842105;0.0017271157167530224
224;The Tower of the Swallow;Fabio;Fringilla;1;0.0;0.0008635578583765112
225;The Tower of the Swallow;Fabio;Geralt;1;0.0;0.0008635578583765112
226;The Tower of the Swallow;Fabio;Vesemir;1;0.0;0.0008635578583765112
227;The Tower of the Swallow;Fabio;Yarpen;1;0.0;0.0008635578583765112
228;The Tower of the Swallow;Falka;Giselher;11;0.13157894736842105;0.009499136442141624
229;The Tower of the Swallow;Falka;Kayleigh;3;0.02631578947368421;0.0025906735751295338
230;The Tower of the Swallow;Falka;Kelpie;2;0.013157894736842105;0.0017271157167530224
231;The Tower of the Swallow;Falka;Leo;2;0.013157894736842105;0.0017271157167530224
232;The Tower of the Swallow;Falka;Mistle;5;0.05263157894736842;0.004317789291882556
233;The Tower of the Swallow;Falka;Nycklar;3;0.02631578947368421;0.0025906735751295338
234;The Tower of the Swallow;Falka;Reef;1;0.0;0.0008635578583765112
235;The Tower of the Swallow;Falka;Rispat;3;0.02631578947368421;0.0025906735751295338
236;The Tower of the Swallow;Falka;Scarra;1;0.0;0.0008635578583765112
237;The Tower of the Swallow;Falka;Stavro;2;0.013157894736842105;0.0017271157167530224
238;The Tower of the Swallow;Falka;Stefan;1;0.0;0.0008635578583765112
239;The Tower of the Swallow;Falka;Til;1;0.0;0.0008635578583765112
240;The Tower of the Swallow;Falka;Vysogota;3;0.02631578947368421;0.0025906735751295338
241;The Tower of the Swallow;Falka;Windsor;1;0.0;0.0008635578583765112
242;The Tower of the Swallow;Falka;Yuz;2;0.013157894736842105;0.0017271157167530224
243;The Tower of the Swallow;Flourens;Geralt;1;0.0;0.0008635578583765112
244;The Tower of the Swallow;Freya;Sigrdrifa;1;0.0;0.0008635578583765112
245;The Tower of the Swallow;Fringilla;Geralt;3;0.02631578947368421;0.0025906735751295338
246;The Tower of the Swallow;Fringilla;Philippa;1;0.0;0.0008635578583765112
247;The Tower of the Swallow;Fringilla;Sigrdrifa;1;0.0;0.0008635578583765112
248;The Tower of the Swallow;Fringilla;Yennefer;1;0.0;0.0008635578583765112
249;The Tower of the Swallow;Gabriel;Geralt;1;0.0;0.0008635578583765112
250;The Tower of the Swallow;Gaudemunda;Guiscard;2;0.013157894736842105;0.0017271157167530224
251;The Tower of the Swallow;Gedovius;Gemma;6;0.06578947368421052;0.0051813471502590676
252;The Tower of the Swallow;Gemma;Gerard;1;0.0;0.0008635578583765112
253;The Tower of the Swallow;Geoffrey;Vysogota;1;0.0;0.0008635578583765112
254;The Tower of the Swallow;Geralt;Golan;1;0.0;0.0008635578583765112
255;The Tower of the Swallow;Geralt;Ithlinne;2;0.013157894736842105;0.0017271157167530224
256;The Tower of the Swallow;Geralt;Jan;1;0.0;0.0008635578583765112
257;The Tower of the Swallow;Geralt;Lara;2;0.013157894736842105;0.0017271157167530224
258;The Tower of the Swallow;Geralt;Maria;1;0.0;0.0008635578583765112
259;The Tower of the Swallow;Geralt;Milva;33;0.42105263157894735;0.02849740932642487
260;The Tower of the Swallow;Geralt;Novosad;6;0.06578947368421052;0.0051813471502590676
261;The Tower of the Swallow;Geralt;Roach;1;0.0;0.0008635578583765112
262;The Tower of the Swallow;Geralt;Schliemann;1;0.0;0.0008635578583765112
263;The Tower of the Swallow;Geralt;Triss;2;0.013157894736842105;0.0017271157167530224
264;The Tower of the Swallow;Geralt;Two;11;0.13157894736842105;0.009499136442141624
265;The Tower of the Swallow;Geralt;Vilgefortz;2;0.013157894736842105;0.0017271157167530224
266;The Tower of the Swallow;Geralt;Vissegerd;1;0.0;0.0008635578583765112
267;The Tower of the Swallow;Geralt;Vysogota;2;0.013157894736842105;0.0017271157167530224
268;The Tower of the Swallow;Geralt;Weasel;4;0.039473684210526314;0.0034542314335060447
269;The Tower of the Swallow;Geralt;Yennefer;12;0.14473684210526316;0.010362694300518135
270;The Tower of the Swallow;Giselher;Kayleigh;16;0.19736842105263158;0.013816925734024179
271;The Tower of the Swallow;Giselher;Kelpie;1;0.0;0.0008635578583765112
272;The Tower of the Swallow;Giselher;Mistle;11;0.13157894736842105;0.009499136442141624
273;The Tower of the Swallow;Giselher;Reef;8;0.09210526315789473;0.0069084628670120895
274;The Tower of the Swallow;Giselher;Valdez;1;0.0;0.0008635578583765112
275;The Tower of the Swallow;Gosta;Triss;1;0.0;0.0008635578583765112
276;The Tower of the Swallow;Guiscard;Julia;1;0.0;0.0008635578583765112
277;The Tower of the Swallow;Guiscard;Tankred;1;0.0;0.0008635578583765112
278;The Tower of the Swallow;Guiscard;Zuleyka;2;0.013157894736842105;0.0017271157167530224
279;The Tower of the Swallow;Guthlaf;Hjalmar;3;0.02631578947368421;0.0025906735751295338
280;The Tower of the Swallow;Guthlaf;Sven;3;0.02631578947368421;0.0025906735751295338
281;The Tower of the Swallow;Guthlaf;Two;1;0.0;0.0008635578583765112
282;The Tower of the Swallow;Guthlaf;Yennefer;4;0.039473684210526314;0.0034542314335060447
283;The Tower of the Swallow;Hjalmar;Yennefer;1;0.0;0.0008635578583765112
284;The Tower of the Swallow;Homer;Two;1;0.0;0.0008635578583765112
285;The Tower of the Swallow;Iola;Milo;1;0.0;0.0008635578583765112
286;The Tower of the Swallow;Iola;Nenneke;1;0.0;0.0008635578583765112
287;The Tower of the Swallow;Ithlinne;Stefan;1;0.0;0.0008635578583765112
288;The Tower of the Swallow;Ithlinne;Vilgefortz;1;0.0;0.0008635578583765112
289;The Tower of the Swallow;Jacob;Zuleyka;1;0.0;0.0008635578583765112
290;The Tower of the Swallow;Jan;Kamil;1;0.0;0.0008635578583765112
291;The Tower of the Swallow;Jarre;Nenneke;3;0.02631578947368421;0.0025906735751295338
292;The Tower of the Swallow;Jediah;Vattier;1;0.0;0.0008635578583765112
293;The Tower of the Swallow;Joanna;Ola;1;0.0;0.0008635578583765112
294;The Tower of the Swallow;Joanna;Stefan;1;0.0;0.0008635578583765112
295;The Tower of the Swallow;Joanna;Talbot;1;0.0;0.0008635578583765112
296;The Tower of the Swallow;Joanna;Vilgefortz;1;0.0;0.0008635578583765112
297;The Tower of the Swallow;Juan;Julia;1;0.0;0.0008635578583765112
298;The Tower of the Swallow;Juan;Lorenzo;1;0.0;0.0008635578583765112
299;The Tower of the Swallow;Kamil;Schliemann;1;0.0;0.0008635578583765112
300;The Tower of the Swallow;Kayleigh;Mistle;7;0.07894736842105263;0.006044905008635579
301;The Tower of the Swallow;Kayleigh;Reef;6;0.06578947368421052;0.0051813471502590676
302;The Tower of the Swallow;Kayleigh;Valdez;1;0.0;0.0008635578583765112
303;The Tower of the Swallow;Kelpie;Mistle;1;0.0;0.0008635578583765112
304;The Tower of the Swallow;Kelpie;Neratin;1;0.0;0.0008635578583765112
305;The Tower of the Swallow;Kelpie;Vilgefortz;1;0.0;0.0008635578583765112
306;The Tower of the Swallow;Kelpie;Vysogota;7;0.07894736842105263;0.006044905008635579
307;The Tower of the Swallow;Lady;Zuleyka;1;0.0;0.0008635578583765112
308;The Tower of the Swallow;Lara;Riannon;2;0.013157894736842105;0.0017271157167530224
309;The Tower of the Swallow;Lara;Vilgefortz;1;0.0;0.0008635578583765112
310;The Tower of the Swallow;Lebioda;Zuleyka;1;0.0;0.0008635578583765112
311;The Tower of the Swallow;Leo;Marquis;2;0.013157894736842105;0.0017271157167530224
312;The Tower of the Swallow;Leo;Pennycuick;1;0.0;0.0008635578583765112
313;The Tower of the Swallow;Leo;Windsor;2;0.013157894736842105;0.0017271157167530224
314;The Tower of the Swallow;Marquard;Vilgefortz;1;0.0;0.0008635578583765112
315;The Tower of the Swallow;Marquis;Windsor;1;0.0;0.0008635578583765112
316;The Tower of the Swallow;Meve;Milva;1;0.0;0.0008635578583765112
317;The Tower of the Swallow;Milo;Nenneke;1;0.0;0.0008635578583765112
318;The Tower of the Swallow;Milva;Roach;2;0.013157894736842105;0.0017271157167530224
319;The Tower of the Swallow;Mistle;Reef;1;0.0;0.0008635578583765112
320;The Tower of the Swallow;Mistle;Vysogota;1;0.0;0.0008635578583765112
321;The Tower of the Swallow;Muskrat;Vysogota;1;0.0;0.0008635578583765112
322;The Tower of the Swallow;Nenneke;Triss;3;0.02631578947368421;0.0025906735751295338
323;The Tower of the Swallow;Nenneke;Yennefer;1;0.0;0.0008635578583765112
324;The Tower of the Swallow;Neratin;Stefan;3;0.02631578947368421;0.0025906735751295338
325;The Tower of the Swallow;Neratin;Stigward;1;0.0;0.0008635578583765112
326;The Tower of the Swallow;Neratin;Til;2;0.013157894736842105;0.0017271157167530224
327;The Tower of the Swallow;Neratin;Vattier;3;0.02631578947368421;0.0025906735751295338
328;The Tower of the Swallow;Neratin;Vilgefortz;1;0.0;0.0008635578583765112
329;The Tower of the Swallow;Novosad;Yirrel;5;0.05263157894736842;0.004317789291882556
330;The Tower of the Swallow;Nycklar;Stefan;1;0.0;0.0008635578583765112
331;The Tower of the Swallow;Ola;Stefan;2;0.013157894736842105;0.0017271157167530224
332;The Tower of the Swallow;Ola;Stigward;1;0.0;0.0008635578583765112
333;The Tower of the Swallow;Ola;Til;2;0.013157894736842105;0.0017271157167530224
334;The Tower of the Swallow;Pavetta;Riannon;2;0.013157894736842105;0.0017271157167530224
335;The Tower of the Swallow;Pavetta;Scarra;1;0.0;0.0008635578583765112
336;The Tower of the Swallow;Pavetta;Vilgefortz;1;0.0;0.0008635578583765112
337;The Tower of the Swallow;Pavetta;Yennefer;4;0.039473684210526314;0.0034542314335060447
338;The Tower of the Swallow;Pegasus;Roach;1;0.0;0.0008635578583765112
339;The Tower of the Swallow;Philippa;Triss;4;0.039473684210526314;0.0034542314335060447
340;The Tower of the Swallow;Philippa;Vilgefortz;2;0.013157894736842105;0.0017271157167530224
341;The Tower of the Swallow;Philippa;Yarpen;1;0.0;0.0008635578583765112
342;The Tower of the Swallow;Philippa;Yennefer;11;0.13157894736842105;0.009499136442141624
343;The Tower of the Swallow;Philippa;Zuleyka;2;0.013157894736842105;0.0017271157167530224
344;The Tower of the Swallow;Riannon;Yennefer;1;0.0;0.0008635578583765112
345;The Tower of the Swallow;Rience;Vattier;2;0.013157894736842105;0.0017271157167530224
346;The Tower of the Swallow;Rience;Vilgefortz;3;0.02631578947368421;0.0025906735751295338
347;The Tower of the Swallow;Rience;Yennefer;2;0.013157894736842105;0.0017271157167530224
348;The Tower of the Swallow;Rispat;Til;1;0.0;0.0008635578583765112
349;The Tower of the Swallow;Roderick;Vysogota;1;0.0;0.0008635578583765112
350;The Tower of the Swallow;Scarra;Stefan;1;0.0;0.0008635578583765112
351;The Tower of the Swallow;Sigrdrifa;Yennefer;13;0.15789473684210525;0.011226252158894647
352;The Tower of the Swallow;Stavro;Windsor;1;0.0;0.0008635578583765112
353;The Tower of the Swallow;Stefan;Vattier;8;0.09210526315789473;0.0069084628670120895
354;The Tower of the Swallow;Stefan;Vilgefortz;1;0.0;0.0008635578583765112
355;The Tower of the Swallow;Sven;Yennefer;2;0.013157894736842105;0.0017271157167530224
356;The Tower of the Swallow;Tissaia;Yennefer;1;0.0;0.0008635578583765112
357;The Tower of the Swallow;Torres;Vattier;2;0.013157894736842105;0.0017271157167530224
358;The Tower of the Swallow;Trigla;Yennefer;1;0.0;0.0008635578583765112
359;The Tower of the Swallow;Triss;Two;1;0.0;0.0008635578583765112
360;The Tower of the Swallow;Triss;Yennefer;5;0.05263157894736842;0.004317789291882556
361;The Tower of the Swallow;Two;Vilgefortz;1;0.0;0.0008635578583765112
362;The Tower of the Swallow;Two;Yennefer;2;0.013157894736842105;0.0017271157167530224
363;The Tower of the Swallow;Two;Yirrel;1;0.0;0.0008635578583765112
364;The Tower of the Swallow;Vattier;Vilgefortz;13;0.15789473684210525;0.011226252158894647
365;The Tower of the Swallow;Vesemir;Yarpen;1;0.0;0.0008635578583765112
366;The Tower of the Swallow;Vilgefortz;Yennefer;11;0.13157894736842105;0.009499136442141624
367;The Tower of the Swallow;Vissegerd;Yennefer;2;0.013157894736842105;0.0017271157167530224
368;The Tower of the Swallow;Vysogota;Yennefer;1;0.0;0.0008635578583765112
0;The Lady of the Lake;Aarhenius;Seven;1;0.0;0.0006146281499692685
1;The Lady of the Lake;Aarhenius;Yennefer;1;0.0;0.0006146281499692685
2;The Lady of the Lake;Abonde;Devlin;1;0.0;0.0006146281499692685
3;The Lady of the Lake;Adam;Andy;1;0.0;0.0006146281499692685
4;The Lady of the Lake;Adam;Barclay;1;0.0;0.0006146281499692685
5;The Lady of the Lake;Adam;Dennis;1;0.0;0.0006146281499692685
6;The Lady of the Lake;Adam;Jarre;2;0.012195121951219513;0.001229256299938537
7;The Lady of the Lake;Adam;Julia;6;0.06097560975609756;0.0036877688998156115
8;The Lady of the Lake;Adam;Lorenzo;3;0.024390243902439025;0.0018438844499078057
9;The Lady of the Lake;Adam;Shani;1;0.0;0.0006146281499692685
10;The Lady of the Lake;Aen;Auberon;1;0.0;0.0006146281499692685
11;The Lady of the Lake;Aen;Ciri;1;0.0;0.0006146281499692685
12;The Lady of the Lake;Aillil;Cahir;1;0.0;0.0006146281499692685
13;The Lady of the Lake;Aillil;Gruffyd;1;0.0;0.0006146281499692685
14;The Lady of the Lake;Albert;Nicodemus;1;0.0;0.0006146281499692685
15;The Lady of the Lake;Alcides;Geralt;5;0.04878048780487805;0.003073140749846343
16;The Lady of the Lake;Alcides;Malatesta;1;0.0;0.0006146281499692685
17;The Lady of the Lake;Alzur;Yennefer;3;0.024390243902439025;0.0018438844499078057
18;The Lady of the Lake;Amadis;Geralt;1;0.0;0.0006146281499692685
19;The Lady of the Lake;Amadis;Milva;1;0.0;0.0006146281499692685
20;The Lady of the Lake;Andy;Didi;2;0.012195121951219513;0.001229256299938537
21;The Lady of the Lake;Andy;Jarre;1;0.0;0.0006146281499692685
22;The Lady of the Lake;Angus;Isengrim;1;0.0;0.0006146281499692685
23;The Lady of the Lake;Angus;Riordain;2;0.012195121951219513;0.001229256299938537
24;The Lady of the Lake;Anna;Auberon;1;0.0;0.0006146281499692685
25;The Lady of the Lake;Anna;Baron;1;0.0;0.0006146281499692685
26;The Lady of the Lake;Anna;Cahir;3;0.024390243902439025;0.0018438844499078057
27;The Lady of the Lake;Anna;Ciri;2;0.012195121951219513;0.001229256299938537
28;The Lady of the Lake;Anna;Eredin;1;0.0;0.0006146281499692685
29;The Lady of the Lake;Anna;Geralt;7;0.07317073170731707;0.0043023970497848806
30;The Lady of the Lake;Anna;Milva;1;0.0;0.0006146281499692685
31;The Lady of the Lake;Anna;Pavetta;1;0.0;0.0006146281499692685
32;The Lady of the Lake;Anna;Reynart;2;0.012195121951219513;0.001229256299938537
33;The Lady of the Lake;Anna;Roach;1;0.0;0.0006146281499692685
34;The Lady of the Lake;Anzelm;Barclay;2;0.012195121951219513;0.001229256299938537
35;The Lady of the Lake;Anzelm;Shani;1;0.0;0.0006146281499692685
36;The Lady of the Lake;April;Boreas;1;0.0;0.0006146281499692685
37;The Lady of the Lake;April;Dagorad;1;0.0;0.0006146281499692685
38;The Lady of the Lake;April;Fringilla;1;0.0;0.0006146281499692685
39;The Lady of the Lake;April;Vilgefortz;1;0.0;0.0006146281499692685
40;The Lady of the Lake;Ardal;Emhyr;2;0.012195121951219513;0.001229256299938537
41;The Lady of the Lake;Ardal;Vilgefortz;1;0.0;0.0006146281499692685
42;The Lady of the Lake;Arthur;Merlin;3;0.024390243902439025;0.0018438844499078057
43;The Lady of the Lake;Assire;Ciri;2;0.012195121951219513;0.001229256299938537
44;The Lady of the Lake;Assire;Francesca;2;0.012195121951219513;0.001229256299938537
45;The Lady of the Lake;Assire;Fringilla;4;0.036585365853658534;0.002458512599877074
46;The Lady of the Lake;Assire;Margarita;1;0.0;0.0006146281499692685
47;The Lady of the Lake;Assire;Nimue;1;0.0;0.0006146281499692685
48;The Lady of the Lake;Assire;Philippa;5;0.04878048780487805;0.003073140749846343
49;The Lady of the Lake;Assire;Sabrina;3;0.024390243902439025;0.0018438844499078057
50;The Lady of the Lake;Assire;Vilgefortz;1;0.0;0.0006146281499692685
51;The Lady of the Lake;Assire;Yennefer;1;0.0;0.0006146281499692685
52;The Lady of the Lake;Auberon;Avallac'h;3;0.024390243902439025;0.0018438844499078057
53;The Lady of the Lake;Auberon;Ciri;17;0.1951219512195122;0.010448678549477565
54;The Lady of the Lake;Auberon;Eredin;1;0.0;0.0006146281499692685
55;The Lady of the Lake;Auberon;Geralt;1;0.0;0.0006146281499692685
56;The Lady of the Lake;Auberon;Ithlinne;1;0.0;0.0006146281499692685
57;The Lady of the Lake;Aubry;Barclay;1;0.0;0.0006146281499692685
58;The Lady of the Lake;Aubry;Jarre;1;0.0;0.0006146281499692685
59;The Lady of the Lake;Aubry;Julia;2;0.012195121951219513;0.001229256299938537
60;The Lady of the Lake;Avallac'h;Ciri;16;0.18292682926829268;0.009834050399508297
61;The Lady of the Lake;Avallac'h;Eredin;5;0.04878048780487805;0.003073140749846343
62;The Lady of the Lake;Avallac'h;Kelpie;2;0.012195121951219513;0.001229256299938537
63;The Lady of the Lake;Avallac'h;Lara;2;0.012195121951219513;0.001229256299938537
64;The Lady of the Lake;Avallac'h;Vesemir;1;0.0;0.0006146281499692685
